Kilometers,Color,Car Brand,Model,Price,Engine,Vehicle Age
208000,Beyaz,Citroen,C-Elysee,500000.0,1.6,11
169000,Beyaz,Toyota,Corolla,800000.0,1.6,10
232000,Gri (Gümüş),Volkswagen,Polo,350000.0,1.4,20
102000,Beyaz,Renault,Clio,850000.0,1.5,8
189500,Gri,Renault,Clio,325000.0,1.2,19
93000,Gri,Opel,Corsa,550000.0,1.2,13
206000,Beyaz,Volkswagen,Polo,619000.0,1.2,10
122000,Beyaz,Toyota,Corolla,840000.0,1.6,10
210000,Gri (metalik),Toyota,Corolla,480000.0,1.4,17
81000,Bordo,Volkswagen,Golf,995000.0,1.2,9
100700,Beyaz,Fiat,Linea,519000.0,1.4,11
75000,Beyaz,Renault,Clio,625000.0,0.9,5
211000,Gri,Opel,Corsa,460000.0,1.3,15
117000,Füme,Opel,Astra,550000.0,1.4,13
48000,Beyaz,Fiat,Egea,720000.0,1.3,4
160000,Gri (Gümüş),Toyota,Corolla,589000.0,1.6,18
200000,Gri (titanyum),Toyota,Corolla,615000.0,1.6,16
80000,Gri,Fiat,Egea,792000.0,1.6,4
109000,Mavi (metalik),Ford,Fiesta,489000.0,1.4,14
225000,Mavi (metalik),Fiat,Linea,378000.0,1.3,16
157200,Beyaz,Volkswagen,Polo,515000.0,1.2,11
60000,Beyaz,Fiat,Egea,692850.0,1.3,3
210000,Beyaz,Audi,A4,1050000.0,2.0,14
73000,Beyaz,Volkswagen,Polo,670000.0,1.4,11
208000,Gri (Gümüş),Opel,Corsa,295000.0,1.2,24
186000,Beyaz,Citroen,C4,469500.0,1.6,12
129000,Gri (Gümüş),Opel,Corsa,420000.0,1.2,21
30600,Beyaz,Citroen,C3,915000.0,1.2,5
143000,Beyaz,Citroen,C-Elysee,620000.0,1.6,7
189000,Gri (Gümüş),Renault,Clio,388000.0,1.4,19
223000,Beyaz,Ford,Fiesta,375000.0,1.4,18
340000,Siyah,Renault,Clio,320000.0,1.5,18
150000,Beyaz,Fiat,Egea,695000.0,1.4,7
75000,Beyaz,Ford,Focus,915000.0,1.5,7
170500,Beyaz,Fiat,Egea,609900.0,1.3,5
114000,Beyaz,Citroen,C-Elysee,675000.0,1.6,8
208000,Beyaz,Fiat,Linea,435000.0,1.3,9
158000,Şampanya,Renault,Fluence,605000.0,1.5,13
266000,Kırmızı,Volkswagen,Polo,230000.0,1.6,28
156000,Beyaz,Ford,Focus,825000.0,1.5,8
170000,Beyaz,Volkswagen,Golf,772500.0,1.6,10
37000,Beyaz,Toyota,Corolla,885000.0,1.4,11
184000,Gri,Toyota,Corolla,564500.0,1.6,20
158000,Beyaz,Ford,Fiesta,595000.0,1.6,8
161000,Siyah,Audi,A3,955000.0,1.6,9
178000,Beyaz,Ford,Focus,630000.0,1.6,13
111000,Gri (Gümüş),Opel,Astra,659750.0,1.6,11
247500,Yeşil,Volkswagen,Polo,285000.0,1.6,25
272000,Gri (Gümüş),Toyota,Corolla,515000.0,1.4,13
120000,Beyaz,Renault,Clio,618000.0,1.5,7
182000,Siyah,Opel,Astra,685000.0,1.6,10
112000,Kırmızı,Volkswagen,Polo,615000.0,1.2,13
75900,Beyaz,Fiat,Linea,615000.0,1.3,9
120000,Mavi,Renault,Fluence,749000.0,1.5,9
170000,Gri (Gümüş),Renault,Fluence,490000.0,1.5,12
150000,Beyaz,Volkswagen,Polo,610000.0,1.4,11
288625,Gri (Gümüş),Citroen,C3,350000.0,1.4,19
82000,Gri,Opel,Astra,555555.0,1.6,14
190500,Gri (Gümüş),Opel,Corsa,399000.0,1.4,21
248000,Beyaz,Ford,Focus,468000.0,1.6,20
140000,Lacivert,Opel,Astra,720000.0,1.6,7
175000,Siyah,Volkswagen,Polo,675000.0,1.6,12
221000,Beyaz,Citroen,C-Elysee,445000.0,1.6,8
228900,Beyaz,Citroen,C-Elysee,515000.0,1.6,9
56000,Beyaz,Fiat,Egea,745000.0,1.6,2
65100,Gri,Volkswagen,Golf,809900.0,1.0,6
249000,Beyaz,Toyota,Corolla,382000.0,1.6,23
97000,Gri,Opel,Astra,1040000.0,1.4,6
260000,Beyaz,Ford,Fiesta,350000.0,1.4,20
191000,Siyah,Opel,Astra,605000.0,1.6,13
131306,Siyah,Volkswagen,Polo,700000.0,1.6,12
181000,Beyaz,Ford,Focus,550000.0,1.6,11
154000,Beyaz,Volkswagen,Golf,880000.0,1.2,8
222000,Gri (Gümüş),Volkswagen,Polo,445000.0,1.4,15
370000,Şampanya,Audi,A4,395000.0,1.9,20
300500,Gri,Renault,Clio,370000.0,1.5,17
151000,Beyaz,Renault,Clio,530000.0,1.2,11
127000,Beyaz,Audi,A3,990900.0,1.6,10
203000,Mavi,Fiat,Linea,500000.0,1.6,15
13000,Beyaz,Fiat,Egea,682000.0,1.4,2
151000,Siyah,Volkswagen,Golf,720000.0,1.6,12
20000,Gri,Opel,Astra,965000.0,1.4,4
281000,Füme,Opel,Astra,428500.0,1.3,16
92965,Mavi,Volkswagen,Golf,1058750.0,1.6,7
305000,Gri (Gümüş),Opel,Astra,420000.0,1.6,24
187000,Bordo,Volkswagen,Polo,360000.0,1.4,23
274000,Lacivert,Volkswagen,Polo,245000.0,1.6,27
176750,Beyaz,Ford,Fiesta,599999.0,1.5,11
191000,Gri (metalik),Opel,Astra,545000.0,1.6,16
218000,Beyaz,Fiat,Linea,410000.0,1.3,10
154500,Siyah,Volkswagen,Golf,610000.0,1.4,12
190000,Gri,Citroen,C3,380000.0,1.4,15
164,Beyaz,Volkswagen,Polo,665000.0,1.4,8
275000,Beyaz,Fiat,Linea,339000.0,1.6,11
177000,Siyah,Ford,Focus,589750.0,1.6,12
238000,Beyaz,Opel,Corsa,309000.0,1.0,20
323000,Kırmızı,Opel,Corsa,320000.0,1.7,21
90000,Beyaz,Fiat,Egea,675000.0,1.3,4
165000,Gri,Ford,Focus,355000.0,1.6,17
229000,Mavi (metalik),Opel,Corsa,430000.0,1.3,15
47000,Füme,Volkswagen,Polo,748000.0,1.2,4
270000,Siyah,Opel,Corsa,315950.0,1.4,17
139000,Beyaz,Opel,Astra,765000.0,1.4,5
261000,Beyaz,Renault,Clio,645000.0,1.5,7
77800,Beyaz,Fiat,Egea,695000.0,1.3,7
143000,Beyaz,Renault,Fluence,625000.0,1.5,9
155000,Gri (Gümüş),Fiat,Linea,450000.0,1.3,14
250000,Siyah,Volkswagen,Polo,530000.0,1.6,14
10500,Beyaz,Renault,Clio,677000.0,1.0,1
140000,Siyah,Volkswagen,Polo,609000.0,1.4,14
172500,Füme,Toyota,Corolla,522000.0,1.6,19
86000,Gri (Gümüş),Fiat,Egea,639000.0,1.4,4
135000,Sarı,Opel,Corsa,699000.0,1.4,9
235000,Beyaz,Citroen,C-Elysee,550000.0,1.6,9
50000,Beyaz,Fiat,Egea,640000.0,1.4,4
144900,Beyaz,Opel,Astra,759900.0,1.6,7
184000,Beyaz,Opel,Astra,750000.0,1.3,10
77500,Füme,Opel,Corsa,650000.0,1.4,9
150000,Gri (Gümüş),Fiat,Egea,550000.0,1.4,5
194000,Beyaz,Renault,Clio,640000.0,1.5,7
305000,Gri (Gümüş),Opel,Corsa,380000.0,1.3,17
156500,Beyaz,Volkswagen,Polo,630000.0,1.2,10
287000,Beyaz,Ford,Focus,587000.0,1.6,12
50350,Siyah,Opel,Astra,820000.0,1.4,13
244841,Gri (Gümüş),Opel,Astra,425000.0,1.3,14
228000,Beyaz,Fiat,Linea,495000.0,1.3,9
260000,Siyah,Citroen,C4,430000.0,1.6,15
176000,Beyaz,Renault,Fluence,630000.0,1.5,9
189000,Gri,Fiat,Linea,485000.0,1.3,10
217000,Gri,Volkswagen,Golf,795000.0,1.6,10
208000,Beyaz,Volkswagen,Golf,710000.0,1.6,12
300000,Bordo,Renault,Clio,355000.0,1.5,16
225000,Beyaz,Renault,Clio,550000.0,1.5,11
410000,Beyaz,Opel,Astra,360000.0,1.6,23
110000,Beyaz,Volkswagen,Polo,700000.0,1.4,12
181000,Siyah,Opel,Astra,320000.0,1.6,24
106000,Gri,Opel,Astra,625000.0,1.6,15
135000,Kahverengi,Renault,Fluence,685000.0,1.5,10
161408,Beyaz,Citroen,C-Elysee,545000.0,1.6,8
94000,Siyah,Opel,Astra,750000.0,1.4,10
86000,Beyaz,Volkswagen,Polo,750000.0,1.4,8
219000,Beyaz,Opel,Corsa,750000.0,1.4,10
251000,Beyaz,Renault,Fluence,565000.0,1.5,12
102500,Siyah,Ford,Focus,505000.0,1.6,15
67500,Beyaz,Opel,Astra,990000.0,1.6,8
183000,Mavi (metalik),Ford,Fiesta,395000.0,1.4,18
140000,Beyaz,Fiat,Egea,678000.0,1.6,8
197400,Beyaz,Renault,Fluence,575000.0,1.5,10
128000,Gri,Toyota,Corolla,670000.0,1.6,15
195000,Beyaz,Opel,Astra,718900.0,1.6,8
100000,Gri (metalik),Toyota,Corolla,825000.0,1.4,11
248000,Beyaz,Citroen,C3,315000.0,1.4,20
225000,Gri (metalik),Renault,Clio,496500.0,1.5,18
220000,Beyaz,Fiat,Linea,480000.0,1.3,9
205000,Kırmızı,Volkswagen,Polo,433000.0,1.4,20
96700,Mavi (metalik),Opel,Corsa,470000.0,1.2,17
317000,Siyah,Volkswagen,Golf,580000.0,2.0,16
230000,Beyaz,Volkswagen,Polo,195000.0,1.6,26
98800,Beyaz,Volkswagen,Polo,535000.0,1.4,15
190400,Yeşil,Volkswagen,Polo,298000.0,1.6,25
160000,Beyaz,Toyota,Corolla,830000.0,1.4,8
104000,Beyaz,Ford,Fiesta,585000.0,1.5,10
133000,Füme,Opel,Corsa,630000.0,1.3,9
120000,Gri,Citroen,Xsara,300000.0,1.6,26
181000,Gri (Gümüş),Toyota,Corolla,515000.0,1.6,13
298000,Gri (Gümüş),Opel,Astra,290000.0,1.6,24
94000,Gri,Renault,Fluence,820000.0,1.5,8
229000,Beyaz,Fiat,Linea,430000.0,1.3,9
245000,Beyaz,Opel,Astra,435000.0,1.6,20
10209,Beyaz,Renault,Clio,855000.0,1.0,2
93700,Beyaz,Fiat,Egea,690000.0,1.4,4
202000,Gri (Gümüş),Ford,Fiesta,486000.0,1.4,12
156000,Bordo,Opel,Astra,365000.0,1.6,27
347000,Gri (Gümüş),Toyota,Corolla,420000.0,1.6,20
305000,Beyaz,Ford,Fiesta,389500.0,1.4,13
249000,Füme,Citroen,C-Elysee,475000.0,1.6,11
18750,Gri (Gümüş),Fiat,Egea,680000.0,1.4,3
313000,Bej,Renault,Clio,270000.0,1.5,19
84150,Beyaz,Volkswagen,Golf,990000.0,1.6,9
250000,Beyaz,Ford,Fiesta,575000.0,1.5,7
160000,Gri,Opel,Corsa,385000.0,1.0,21
126000,Gri,Citroen,C-Elysee,600000.0,1.6,7
238000,Siyah,Fiat,Linea,450000.0,1.3,13
282000,Beyaz,Opel,Corsa,405000.0,1.3,16
213000,Gri (titanyum),Audi,A3,660000.0,1.4,14
172000,Beyaz,Fiat,Linea,505000.0,1.3,10
220000,Kahverengi,Renault,Clio,410000.0,1.5,16
80000,Beyaz,Ford,Focus,810000.0,1.6,8
245000,Beyaz,Toyota,Corolla,350000.0,1.6,25
16300,Mavi,Fiat,Egea,715000.0,1.4,3
28000,Gri (titanyum),Fiat,Egea,750000.0,1.4,3
104850,Beyaz,Opel,Astra,675000.0,1.6,11
281000,Beyaz,Citroen,C5,550000.0,1.6,13
310000,Füme,Ford,Focus,470000.0,1.6,18
117000,Gri (titanyum),Renault,Clio,735000.0,1.5,7
136300,Gri (titanyum),Volkswagen,Polo,505000.0,1.0,7
81109,Beyaz,Opel,Astra,725000.0,1.6,12
280000,Gri (Gümüş),Fiat,Linea,405000.0,1.3,14
27300,Gri (titanyum),Renault,Clio,710000.0,0.9,4
171600,Gri,Fiat,Linea,470000.0,1.3,12
269500,Gri (Gümüş),Ford,Focus,595000.0,1.6,11
41000,Füme,Fiat,Egea,660000.0,1.4,4
72000,Gri (metalik),Opel,Corsa,415000.0,1.2,14
88000,Füme,Fiat,Egea,674900.0,1.3,8
309000,Gri,Fiat,Linea,365000.0,1.3,13
157000,Beyaz,Audi,A1,780000.0,1.6,12
16000,Gri,Fiat,Egea,660000.0,1.4,5
145000,Beyaz,Ford,Focus,670000.0,1.6,13
238500,Gri (Gümüş),Ford,Focus,575000.0,1.6,14
257000,Gri (Gümüş),Volkswagen,Golf,520000.0,1.6,20
180000,Beyaz,Opel,Corsa,325000.0,1.2,22
67500,Gri (Gümüş),Opel,Corsa,635000.0,1.2,12
365000,Beyaz,Ford,Focus,501750.0,1.6,14
250000,Gri (titanyum),Ford,Fiesta,435000.0,1.4,13
33000,Beyaz,Fiat,Egea,695000.0,1.4,4
96000,Beyaz,Volkswagen,Polo,730000.0,1.2,8
284000,Gri (Gümüş),Citroen,Saxo,185000.0,1.5,23
119000,Gri (titanyum),Ford,Fiesta,575000.0,1.4,15
303000,Beyaz,Volkswagen,Golf,630000.0,1.6,8
320000,Beyaz,Ford,Focus,580000.0,1.6,9
103186,Gri,Toyota,Corolla,699750.0,1.6,13
218000,Beyaz,Opel,Astra,685000.0,1.3,11
156300,Gri (Gümüş),Audi,A3,650000.0,1.6,18
258500,Sarı,Opel,Corsa,345000.0,1.4,27
259000,Beyaz,Ford,Fiesta,520000.0,1.5,9
242000,Gri (Gümüş),Ford,Focus,430000.0,1.6,23
265000,Beyaz,Citroen,C4,530000.0,1.6,11
8000,Beyaz,Renault,Clio,823000.0,1.0,1
111000,Beyaz,Toyota,Corolla,890000.0,1.6,10
13000,Kırmızı,Fiat,Egea,739000.0,1.4,1
315000,Füme,Citroen,C4,400000.0,1.6,14
240000,Gri (Gümüş),Opel,Astra,460000.0,1.3,16
245000,Beyaz,Ford,Focus,675000.0,1.6,10
230000,Siyah,Volkswagen,Polo,720000.0,1.4,13
335000,Kırmızı,Toyota,Corolla,165000.0,1.3,0
88000,Beyaz,Volkswagen,Polo,727000.0,1.0,7
202000,Beyaz,Volkswagen,Golf,520000.0,1.6,12
174000,Gri (Gümüş),Renault,Clio,285000.0,1.5,18
93000,Beyaz,Volkswagen,Golf,1050000.0,1.6,7
165000,Beyaz,Ford,Fiesta,395000.0,1.4,20
23000,Beyaz,Fiat,Egea,724500.0,1.4,2
183000,Beyaz,Audi,A3,997000.0,1.6,9
120000,Beyaz,Volkswagen,Golf,810000.0,1.6,9
267000,Şampanya,Citroen,C4,420000.0,1.6,17
6001,Lacivert,Renault,Clio,995000.0,1.0,1
275000,Bordo,Fiat,Linea,400000.0,1.4,17
180000,Beyaz,Ford,Focus,605000.0,1.6,12
208000,Gri (metalik),Volkswagen,Polo,460000.0,1.4,16
312000,Kırmızı,Audi,A3,539000.0,1.6,18
280000,Yeşil (metalik),Opel,Astra,300000.0,1.6,26
270000,Beyaz,Volkswagen,Golf,650000.0,1.4,14
188000,Gri (Gümüş),Volkswagen,Polo,460000.0,1.4,18
11500,Mavi (metalik),Fiat,Egea,822000.0,1.4,1
112000,Beyaz,Volkswagen,Polo,700000.0,1.4,11
48900,Kırmızı,Volkswagen,Polo,800000.0,1.0,4
106000,Beyaz,Renault,Clio,753000.0,1.5,6
81300,Beyaz,Renault,Fluence,790000.0,1.5,12
239000,Gri (Gümüş),Ford,Fiesta,399999.0,1.4,20
170000,Beyaz,Citroen,C3,475000.0,1.6,13
163000,Kırmızı,Ford,Fiesta,412000.0,1.4,20
306000,Beyaz,Citroen,C-Elysee,402000.0,1.6,11
228000,Gri,Renault,Clio,467500.0,1.5,13
276000,Beyaz,Citroen,C4,665000.0,1.6,11
182000,Siyah,Renault,Clio,515000.0,1.5,9
290000,Beyaz,Fiat,Linea,455000.0,1.3,9
76200,Beyaz,Fiat,Egea,680000.0,1.3,5
150000,Gri,Audi,A4,675000.0,1.6,18
62967,Gri,Volkswagen,Polo,567900.0,1.2,12
275500,Beyaz,Renault,Fluence,570000.0,1.5,10
277000,Siyah,Opel,Corsa,310000.0,1.3,19
96000,Beyaz,Ford,Focus,810000.0,1.5,8
306000,Lacivert,Volkswagen,Golf,365000.0,1.6,24
277000,Lacivert,Audi,A6,1030000.0,2.0,13
185000,Gri (Gümüş),Opel,Corsa,410000.0,1.4,18
209000,Beyaz,Fiat,Linea,520000.0,1.6,10
272000,Beyaz,Volkswagen,Golf,579000.0,1.6,12
17000,Mavi (metalik),Fiat,Egea,840000.0,1.3,1
279000,Yeşil,Volkswagen,Golf,352500.0,1.6,26
264350,Mavi,Opel,Corsa,440000.0,1.4,14
233000,Siyah,Audi,A6,540000.0,1.9,20
276000,Mavi,Ford,Fiesta,450000.0,1.4,15
366000,Gri (Gümüş),Audi,A6,815000.0,1.4,17
225000,Beyaz,Volkswagen,Golf,810000.0,1.6,9
232000,Lacivert,Toyota,Corolla,265000.0,1.3,0
280000,Bordo,Toyota,Corolla,323000.0,1.6,0
205000,Gri,Renault,Fluence,465000.0,1.5,13
105000,Beyaz,Fiat,Egea,610000.0,1.3,4
178500,Gri (Gümüş),Fiat,Linea,525000.0,1.3,9
150000,Siyah,Renault,Clio,669750.0,1.5,10
290000,Beyaz,Citroen,C-Elysee,455000.0,1.6,10
195000,Beyaz,Ford,Focus,780000.0,1.6,7
192500,Siyah,Opel,Corsa,415000.0,1.3,14
160000,Beyaz,Ford,Fiesta,460500.0,1.25,11
124000,Gri (metalik),Fiat,Linea,520000.0,1.3,12
150425,Siyah,Opel,Corsa,575000.0,1.4,13
280000,Siyah,Citroen,C4,405000.0,1.6,18
217000,Siyah,Ford,Focus,638000.0,1.6,15
196000,Gri (Gümüş),Volkswagen,Golf,607000.0,1.6,14
167000,Beyaz,Opel,Astra,593000.0,1.3,12
142000,Gri (Gümüş),Renault,Fluence,605000.0,1.5,10
112550,Beyaz,Opel,Corsa,538000.0,1.2,9
170000,Siyah,Volkswagen,Golf,515000.0,1.6,19
207000,Gri,Ford,Fiesta,390000.0,1.4,18
194500,Gri (Gümüş),Renault,Clio,360000.0,1.4,17
75000,Beyaz,Renault,Fluence,649999.0,1.5,13
90847,Beyaz,Toyota,Corolla,950000.0,1.6,5
125000,Beyaz,Fiat,Egea,650000.0,1.4,8
172000,Gri (metalik),Renault,Fluence,685000.0,1.5,9
174000,Gri (Gümüş),Renault,Clio,390000.0,1.2,17
53750,Beyaz,Ford,Focus,885750.0,1.6,7
140500,Beyaz,Citroen,C-Elysee,496000.0,1.6,9
160000,Kırmızı,Volkswagen,Polo,350000.0,1.4,19
192000,Beyaz,Renault,Fluence,565000.0,1.5,11
238000,Beyaz,Fiat,Linea,419000.0,1.3,12
75000,Beyaz,Ford,Focus,1020000.0,1.5,5
105000,Beyaz,Fiat,Egea,649500.0,1.3,4
40000,Beyaz,Renault,Clio,820000.0,1.2,8
255000,Beyaz,Volkswagen,Polo,420000.0,1.4,18
261000,Gri (Gümüş),Toyota,Corolla,445000.0,1.6,18
219800,Gri,Opel,Astra,500000.0,1.3,13
166000,Beyaz,Ford,Focus,655000.0,1.6,10
76000,Beyaz,Fiat,Egea,700000.0,1.3,4
237000,Lacivert,Ford,Focus,457000.0,1.6,17
252000,Beyaz,Volkswagen,Polo,550000.0,1.4,9
330000,Bordo,Ford,Fiesta,380000.0,1.4,13
292000,Diğer,Citroen,C3,360000.0,1.4,16
119000,Beyaz,Opel,Astra,655000.0,1.6,9
189000,Siyah,Audi,A3,980000.0,1.6,11
244000,Beyaz,Volkswagen,Polo,379000.0,1.6,24
135000,Beyaz,Ford,Fiesta,530000.0,1.4,13
195000,Gri,Volkswagen,Golf,475000.0,1.4,16
168000,Beyaz,Ford,Fiesta,525000.0,1.4,13
249000,Siyah,Volkswagen,Polo,560000.0,1.4,13
24000,Turuncu,Renault,Clio,799000.0,1.0,3
154400,Beyaz,Fiat,Linea,490000.0,1.3,9
128500,Beyaz,Fiat,Egea,380000.0,1.3,6
310000,Bordo,Toyota,Corolla,275000.0,1.3,0
160000,Beyaz,Volkswagen,Polo,675000.0,1.6,13
215000,Beyaz,Renault,Clio,350000.0,1.4,20
247000,Beyaz,Opel,Astra,304000.0,1.6,28
136500,Beyaz,Ford,Focus,850000.0,1.5,6
197000,Beyaz,Fiat,Linea,435000.0,1.3,12
205000,Beyaz,Fiat,Linea,410000.0,1.3,9
192000,Gri,Fiat,Linea,320000.0,1.3,17
164000,Beyaz,Ford,Focus,685000.0,1.6,11
165000,Beyaz,Opel,Corsa,570000.0,1.3,11
42000,Gri,Fiat,Egea,745000.0,1.4,4
285000,Siyah,Volkswagen,Golf,550000.0,1.6,19
259000,Gri,Ford,Fiesta,403000.0,1.4,12
327000,Beyaz,Renault,Clio,345000.0,1.5,20
23000,Beyaz,Renault,Clio,669000.0,1.0,2
283000,Beyaz,Citroen,C5,575000.0,1.6,13
142000,Beyaz,Citroen,C4,675000.0,1.6,8
235000,Beyaz,Opel,Astra,750000.0,1.6,8
145000,Beyaz,Ford,Fiesta,615000.0,1.6,10
14000,Lacivert,Renault,Clio,875000.0,1.0,2
342000,Bej,Renault,Fluence,405000.0,1.5,14
129000,Beyaz,Fiat,Linea,500000.0,1.3,11
279000,Beyaz,Ford,Fiesta,315000.0,1.4,20
73000,Beyaz,Renault,Fluence,652500.0,1.5,13
295000,Beyaz,Fiat,Linea,400000.0,1.3,11
136000,Siyah,Volkswagen,Polo,590000.0,1.4,13
95000,Beyaz,Fiat,Egea,835000.0,1.6,4
295000,Beyaz,Fiat,Linea,365000.0,1.3,10
37000,Füme,Opel,Corsa,595000.0,1.4,13
244000,Siyah,Toyota,Corolla,685000.0,1.6,13
41000,Mavi (metalik),Opel,Corsa,565000.0,1.2,11
309000,Diğer,Opel,Astra,450000.0,1.6,19
6045,Füme,Renault,Clio,910000.0,1.0,1
348000,Bej,Toyota,Corolla,400000.0,1.4,18
221233,Beyaz,Ford,Fiesta,430000.0,1.4,13
126000,Gri,Fiat,Egea,620000.0,1.4,4
123000,Beyaz,Volkswagen,Polo,550000.0,1.2,11
111500,Gri (Gümüş),Renault,Fluence,645000.0,1.6,11
20600,Beyaz,Fiat,Egea,765900.0,1.3,1
112500,Beyaz,Citroen,C-Elysee,560000.0,1.6,8
174000,Beyaz,Ford,Fiesta,560000.0,1.5,11
75000,Beyaz,Fiat,Egea,645000.0,1.3,7
142000,Gri,Opel,Corsa,535000.0,1.3,11
151000,Beyaz,Fiat,Linea,504500.0,1.3,8
175000,Gri,Ford,Fiesta,595000.0,1.4,11
6001,Beyaz,Fiat,Egea,750000.0,1.4,1
145234,Altın,Citroen,C4,530000.0,1.6,18
234500,Gri (Gümüş),Citroen,C4,485000.0,1.6,12
283000,Gri,Toyota,Corolla,455750.0,1.4,16
163000,Beyaz,Volkswagen,Polo,700000.0,1.2,10
393500,Kırmızı,Renault,Clio,260000.0,1.5,20
158500,Beyaz,Ford,Fiesta,520000.0,1.5,10
225000,Beyaz,Ford,Focus,710900.0,1.6,12
184000,Mavi,Toyota,Corolla,850000.0,1.8,4
180000,Beyaz,Opel,Astra,670000.0,1.6,13
140000,Kırmızı,Audi,A3,760000.0,1.6,13
285000,Siyah,Audi,A5,752900.0,1.8,16
98500,Beyaz,Toyota,Corolla,837000.0,1.6,8
250000,Beyaz,Volkswagen,Golf,975000.0,1.6,8
164500,Beyaz,Citroen,C3,579000.0,1.6,7
88000,Siyah,Opel,Astra,699000.0,1.6,8
189000,Gri,Renault,Clio,390000.0,1.4,18
241500,Mavi,Volkswagen,Golf,469000.0,1.6,16
159000,Füme,Ford,Focus,539999.0,1.6,16
131000,Beyaz,Fiat,Linea,575000.0,1.6,12
160000,Gri,Fiat,Linea,452000.0,1.3,12
66000,Lacivert,Volkswagen,Golf,1050000.0,1.0,5
165100,Beyaz,Volkswagen,Polo,310000.0,1.6,25
262000,Füme,Ford,Fiesta,420000.0,1.6,16
191000,Siyah,Renault,Fluence,575000.0,1.5,11
136000,Beyaz,Opel,Astra,595000.0,1.3,11
185000,Siyah,Volkswagen,Polo,610000.0,1.6,13
165000,Beyaz,Fiat,Linea,540000.0,1.3,12
258000,Gri,Ford,Fiesta,460000.0,1.4,12
282000,Gri,Ford,Focus,450000.0,1.6,13
63000,Beyaz,Opel,Astra,950000.0,1.4,4
220000,Gri (Gümüş),Fiat,Linea,470000.0,1.6,12
33000,Gri (Gümüş),Fiat,Egea,770000.0,1.4,2
146000,Beyaz,Audi,A3,1050000.0,1.0,8
255000,Gri (Gümüş),Renault,Clio,323000.0,1.5,19
223000,Beyaz,Fiat,Linea,500000.0,1.3,10
300000,Gri,Renault,Clio,290000.0,1.4,16
270000,Füme,Volkswagen,Polo,280000.0,1.4,23
186000,Beyaz,Fiat,Egea,580000.0,1.3,7
90805,Gri,Citroen,C-Elysee,655000.0,1.6,7
179000,Beyaz,Ford,Focus,850000.0,1.5,9
80000,Kahverengi,Opel,Corsa,685000.0,1.4,9
216000,Beyaz,Renault,Fluence,645000.0,1.5,9
135000,Lacivert,Ford,Focus,820000.0,1.6,9
113000,Beyaz,Renault,Fluence,692500.0,1.5,9
149000,Beyaz,Ford,Focus,845000.0,1.5,5
115000,Beyaz,Fiat,Egea,647500.0,1.3,7
128585,Beyaz,Toyota,Corolla,710000.0,1.4,7
214000,Siyah,Opel,Astra,540000.0,1.3,13
212000,Beyaz,Audi,A5,935000.0,2.0,15
122000,Füme,Renault,Fluence,834000.0,1.5,8
220000,Siyah,Fiat,Egea,630000.0,1.6,9
96000,Beyaz,Volkswagen,Polo,565000.0,1.2,10
206000,Gri (metalik),Toyota,Corolla,650000.0,1.6,13
101000,Beyaz,Citroen,C3,555000.0,1.4,12
322000,Füme,Opel,Astra,500000.0,1.3,12
114000,Beyaz,Opel,Corsa,690000.0,1.3,12
201000,Siyah,Ford,Focus,419000.0,1.6,21
197000,Lacivert,Opel,Astra,425000.0,1.6,23
205000,Gri,Opel,Corsa,385000.0,1.3,13
83735,Beyaz,Toyota,Corolla,1020000.0,1.8,4
300000,Gri,Ford,Fiesta,355000.0,1.4,18
265100,Beyaz,Ford,Fiesta,345000.0,1.4,18
250000,Yeşil,Toyota,Corolla,235000.0,1.3,27
280000,Gri (metalik),Ford,Fiesta,435000.0,1.4,14
247000,Beyaz,Opel,Astra,410000.0,1.4,19
36500,Beyaz,Fiat,Egea,805000.0,1.3,2
43068,Beyaz,Fiat,Egea,788000.0,1.3,3
296000,Siyah,Ford,Focus,465000.0,1.6,13
201000,Siyah,Citroen,C4,625000.0,1.6,13
328000,Kırmızı,Citroen,C4,340000.0,1.6,19
67000,Beyaz,Volkswagen,Golf,1050000.0,1.0,5
294000,Gri (Gümüş),Ford,Fiesta,345000.0,1.4,20
80000,Beyaz,Volkswagen,Polo,725000.0,1.4,11
194000,Yeşil,Citroen,Saxo,210000.0,1.6,26
178000,Kırmızı,Volkswagen,Golf,655000.0,1.6,12
130000,Mavi,Volkswagen,Golf,540000.0,1.9,23
104000,Gri (titanyum),Opel,Astra,930000.0,1.6,8
186500,Gri (Gümüş),Renault,Clio,360000.0,1.5,20
263000,Füme,Fiat,Linea,360000.0,1.3,13
169800,Gri,Volkswagen,Polo,567000.0,1.4,19
253000,Beyaz,Ford,Focus,372000.0,1.6,25
214000,Beyaz,Ford,Fiesta,446000.0,1.4,12
198000,Siyah,Citroen,C-Elysee,520000.0,1.2,11
118500,Kırmızı,Renault,Clio,635000.0,1.5,11
232000,Beyaz,Ford,Fiesta,387000.0,1.4,16
70000,Beyaz,Volkswagen,Polo,755000.0,1.4,9
376000,Siyah,Opel,Astra,380000.0,1.6,23
278000,Gri (Gümüş),Fiat,Linea,395000.0,1.3,10
202000,Beyaz,Volkswagen,Golf,890000.0,1.6,8
320000,Siyah,Citroen,C4,495000.0,1.6,15
328000,Gri (Gümüş),Opel,Astra,380000.0,1.6,24
367000,Beyaz,Opel,Corsa,215000.0,1.3,19
